IRIS;COM;TYP_IRIS;LAB_IRIS;C21_ACTOCC1564_CS2;C21_ACTOCC1564_CS3;C21_ACTOCC1564_CS5;C21_ACTOCC1564_CS6
361870000;36187;Z;5;4.92753623188406;4.92753623188406;29.5652173913043;4.92753623188406
361880000;36188;Z;5;0;9.99551652079198;9.99551652079198;24.98879130198
361890000;36189;Z;5;39.8759242315618;20.0130436015537;45.0152879802566;74.5518282142075
361900000;36190;Z;5;10.8999858504172;13.6055969416473;33.2934223395492;54.99944575617
361910000;36191;Z;5;31.784896503988;12.3544887331624;68.8203011816206;61.4544535949171
361920000;36192;Z;5;49.5582411034322;29.2342621876572;228.981878649125;142.723204133969
361930000;36193;Z;5;0;10.0676853810131;19.1746861187121;29.5521369645081
361940000;36194;Z;5;20.295164141957;19.6147110845543;68.8939585795788;103.890614389791
361950000;36195;Z;5;20.0245082657937;14.9802530440999;59.677957671875;89.9130531627784
361960000;36196;Z;5;0;0;0;14.8421052631579
361970000;36197;Z;5;24.7218250605746;9.77255739609116;39.0340037798454;19.4911716552407
361980000;36198;Z;5;35.222332515479;5.17786869380198;38.8885313109105;34.4617238589534
361990000;36199;Z;5;44.5910634429301;66.0951302242706;127.200629014419;209.395934258659
362000000;36200;Z;5;45.1035840749372;45.1204246794739;195.495623550917;135.364066155625
362020000;36202;Z;5;101.640143656891;190.113723467683;467.377488855321;254.599654902298
362030000;36203;Z;5;5.27777777777778;0;15.8333333333333;0
362040000;36204;Z;5;5.19563458807071;10.0115681406692;44.5646674050127;14.475397430856
362050000;36205;Z;5;4.85159764579264;0;0;0
362070000;36207;Z;5;20.0590104339025;25.0644316465814;35.1219899390244;35.1266654482162
362080000;36208;Z;5;14.9605805935508;9.93830760572076;64.2556973473628;44.4378382677958
362090000;36209;Z;5;4.87825596109462;9.9423421390694;29.9470520385792;34.6394777827937
362100000;36210;Z;5;10.0320736371802;5.01603681859012;48.9703513270743;29.5997841022076
362110000;36211;Z;5;9.55115452556419;25.0537575581183;50.7493397425498;68.4956614154114
362120000;36212;Z;5;14.7256097560976;4.90853658536585;4.90853658536585;19.6341463414634
362130000;36213;Z;5;0;14.7585395341741;24.6360772412285;29.7963668352654
362140000;36214;Z;5;0;5.02351579753012;30.1004106484159;20.0737417592895
362150000;36215;Z;5;24.5988302306024;19.8862643959126;54.5414199668936;54.5973758028167
362160000;36216;Z;5;0;0;4.92063492063492;9.84126984126984
362170000;36217;Z;5;0;0;10;5
362180000;36218;Z;5;0;0;30.2083333333333;20.1388888888889
362190000;36219;Z;5;14.8669024406131;14.9736453831179;89.8075704971198;119.035655668941
362200000;36220;Z;5;50.3632770197978;29.6661076218642;105.651656283133;70.2442274596152
362210000;36221;Z;5;9.57961787243642;5.00176862807865;30.1230593806993;63.753806364185
362220000;36222;Z;5;5.00864300099573;0;39.1619993319318;14.688684215398
362230000;36223;Z;5;0;0;10.4379562043796;15.6569343065693
362240000;36224;Z;5;34.6944104676267;24.3214933196572;143.297055090543;130.728523044576
362250000;36225;Z;5;15.9036144578313;0;15.9036144578313;15.9036144578313
362260000;36226;Z;5;40.0994447132378;9.97642022226866;25.0676743085341;30.5032847928381
362270000;36227;Z;5;19.8137773330162;4.94570103139399;10.2985824995942;9.92237527022824
362280000;36228;Z;5;67.0373637374515;66.1078839087114;192.303914240872;186.6319715127
362290000;36229;Z;5;24.723615669105;24.2839191836699;83.8953543619271;125.268781738051
362300000;36230;Z;5;39.6425528187962;86.7807381256978;181.521815065279;189.081512231648
362310000;36231;Z;5;19.8467866882583;29.7344973067272;94.753788525577;129.325833125667
362320000;36232;Z;5;24.7573332550952;24.7605072144629;168.348302659145;147.506523981567
362330000;36233;Z;5;34.1467275307713;0;92.7533857675152;97.6251717885066
362340000;36234;Z;5;9.98214139449555;0;35.0223984328299;40.027017362153
362350000;36235;Z;5;5.01020237328353;24.7356789296354;4.97856921771785;39.9240549178003
362360000;36236;Z;5;19.5544163330168;0;34.1405490228958;19.7807005462174
362370000;36237;Z;5;25.1644436113957;20.348705288275;76.1862856245323;86.2856033496333
362380000;36238;Z;5;10;0;0;0
362390000;36239;Z;5;5.17942766509227;10.0783776741801;45.4259055072904;50.1908295647623
362400000;36240;Z;5;14.0942693063513;14.3043403568935;29.2919402510798;14.5357054913229
362410000;36241;Z;5;83.2753579486037;81.1677703685407;309.575011832359;294.681756367931
362420000;36242;Z;5;0;0;5.04854368932039;25.2427184466019
362430000;36243;Z;5;14.6673107447714;9.68292020886965;34.1755425725443;44.0725889178976
362440000;36244;Z;5;24.5197041490009;9.80712459614366;44.1314025903496;88.7424832522688
362460000;36246;Z;5;0;0;14.4915254237288;14.4915254237288
362470000;36247;Z;5;34.4287440470753;44.6360904318238;149.606542985792;153.159583183996
362480000;36248;Z;5;0;9.63759313254972;34.4593277045383;24.8361581021385
370010000;37001;Z;5;50.600330713809;35.0883671313278;86.980902469395;144.920524471894
370020000;37002;Z;5;40.6388926922991;84.9817303156656;255.922217118522;171.457993555201
370030101;37003;H;1;61.6617529010137;136.765036745809;197.533660775716;196.236605079883
370030102;37003;H;1;47.0376172014391;120.067926784088;231.121014987892;173.138868456583
370030103;37003;H;1;57.540464798838;154.756979837336;353.081956232345;305.41458099822
370030104;37003;H;1;31.3880900876124;90.0679365261737;211.70346612153;242.678365317689
370030105;37003;H;1;82.6686472671203;286.720087225815;204.709491207462;121.521603318734
370040000;37004;Z;5;10.6741957799769;14.8238262253827;77.4725059403207;40.8387399458707
370050000;37005;Z;5;9.73923943839944;26.3527873661979;43.0281213060062;64.9093087658829
370060000;37006;Z;5;112.86823155648;133.30456887414;354.969691739822;210.797658164398
370070000;37007;Z;5;9.54802259887006;9.54802259887006;9.54802259887006;14.3220338983051
370080000;37008;Z;5;161.559558391486;197.542542363746;281.372158603726;236.280739557802
370090000;37009;Z;5;30.2645840278916;15.1184041132627;60.605584965217;40.3851838186062
370100000;37010;Z;5;34.6168637183672;104.783988149308;267.678419768692;262.536846078501
370110000;37011;Z;5;50.2106594202604;60.2752665673163;280.672643781398;155.600310497102
370120000;37012;Z;5;30.8161938807909;14.6846174867777;50.6995902944977;54.9457276628373
370130000;37013;Z;5;9.90566875302399;20.1205732644387;65.2551451202634;40.2396486581105
370140000;37014;Z;5;54.9640171793731;116.338113743065;365.689764737293;270.344857558396
370150000;37015;Z;5;125.059018962042;228.131856596949;373.626709687735;245.300359862697
370160000;37016;Z;5;34.0139568385005;14.5892034425936;39.9490782230167;39.8544139292637
370180101;37018;H;4;68.3350230569236;333.606476105608;282.276433470393;198.375560965993
370180102;37018;H;4;48.5471483553419;141.904092566156;202.953077867121;82.2381379706597
370180103;37018;H;4;110.081279266713;435.49586859521;283.541479597356;111.633808154249
370190000;37019;Z;5;34.1423298184347;19.3379961254265;44.1241362498628;19.6751897263513
370200000;37020;Z;5;80.5439804455278;71.3776252682132;117.236888651791;157.016875328959
370210000;37021;Z;5;92.9932441570526;78.1109710703298;267.718637894251;178.344577275476
370220000;37022;Z;5;74.6035710847779;124.773276385355;305.417787479932;205.513835499886
370230000;37023;Z;5;5.04580343756478;0;29.0146464093072;19.3096553802207
370240000;37024;Z;5;58.9826454696695;44.2297249925577;83.564247933584;98.3013302883279
370250000;37025;Z;5;24.4710886852424;53.8299202712159;132.143067141174;39.1525275102112
370260000;37026;Z;5;19.661559061333;15.0107544318805;63.5039092832251;73.5193456682622
370270000;37027;Z;5;180.338692489096;235.61332150092;611.825276017645;436.278803222187
370280000;37028;Z;5;9.63477242188753;9.30723172207448;123.565200684127;66.5852712421029
370290000;37029;Z;5;5.0691608638272;14.8759434931526;44.7962165075202;54.4402253148646
370300000;37030;Z;5;19.9623225822344;45.1329395728777;80.3118192185465;85.0850865085011
370310000;37031;Z;5;61.639494177219;151.805716818574;312.149318192157;288.479897320271
370320000;37032;Z;5;31.1673951836897;5.00444998429967;35.6560903815008;25.3354938359813
370330000;37033;Z;5;12.1341315930321;14.2928003984943;12.8519878712044;18.2035691918243
370340000;37034;Z;5;9.80522893077581;0;14.640004138451;29.4156867923274
370350000;37035;Z;5;5.50828895257288;3.83481589536651;47.9321486651886;27.7648258626015
370360000;37036;Z;5;15.0757575757576;20.1010101010101;15.0757575757576;30.1515151515152
370370000;37037;Z;5;4.61538461538461;4.61538461538461;13.8461538461538;36.9230769230769
370380000;37038;Z;5;29.6772555700208;23.8630702887247;101.068281654297;67.7728015517474
370390000;37039;Z;5;4.983035847961;5.02956031801546;49.9004139082821;104.501748359976
370400000;37040;Z;5;5.60755339846781;5.13260476527165;29.9630057780012;19.6977962474579
370410000;37041;Z;5;9.97211690545103;19.8521336547212;29.7779810736007;34.7406988833673
370420000;37042;Z;5;9.94594594594595;4.97297297297297;14.9189189189189;14.9189189189189
370430000;37043;Z;5;4.64718307346069;44.0837087254517;127.236379981893;157.656868684885
370440000;37044;Z;5;5.00474251168934;14.9978758443479;30.005558000006;35.0004984777299
370450000;37045;Z;5;35.0894456649532;19.9669686713243;94.871749265428;120.214221434041
370460000;37046;Z;5;10.2517989166837;4.74297384286451;43.4460096677911;29.8486343622839
370470000;37047;Z;5;30.9456514071186;113.172085629835;200.564641949284;102.917412754728
370480000;37048;Z;5;10.3134873454385;10.15385116908;40.5405092871773;20.6282295698572
370490000;37049;Z;5;44.1147492088622;52.7427471959613;142.138736292894;123.331573313268
370500101;37050;H;1;87.2369601467222;349.630805066737;499.089339486956;301.645367403126
370500102;37050;H;1;59.6415812898103;138.243622015416;260.994289080972;169.77528158432
370500103;37050;H;1;45.6608102882572;151.867380948446;306.71931295224;189.447677100963
370500104;37050;H;1;63.0338771547868;226.802168691763;170.628262129086;127.13777219671
370510000;37051;Z;5;18.9493557830066;9.70509056028457;90.2795558856812;95.5747495191326
370520000;37052;Z;5;45.2842840791876;45.2873168841736;125.529347064346;80.8798691138553
370530000;37053;Z;5;0;9.66386554621849;9.66386554621849;9.66386554621849
370540000;37054;Z;5;118.769765737066;183.333218118754;476.331801969554;286.370822143649
370550000;37055;Z;5;29.9175043065452;40.0963594222996;89.0671348327202;114.819672439522
370560000;37056;Z;5;0;33.5122886310565;73.5741170432184;104.988760526138
370570000;37057;Z;5;0;14.9722131057642;79.7010153388558;104.692903956943
370580000;37058;Z;5;50.3804515237065;35.1431281124667;125.673530669847;170.923878505048
370590000;37059;Z;5;61.3788465465921;117.646416162478;143.226327566792;81.8263089456187
370600000;37060;Z;5;35.717893109449;71.8042617515707;162.524911769347;102.695027739845
370610000;37061;Z;5;0;10.4306574075654;77.9098684905563;57.1445572153669
370620000;37062;Z;5;29.9544741968816;64.9582083134295;149.899522430292;219.913959422848
370630000;37063;Z;5;77.922532139856;105.25772133092;566.016865295872;526.010047242668
370640000;37064;Z;5;5.00721728763738;10.68083503892;27.8790680837521;20.2741045157628
370650000;37065;Z;5;14.9567294184113;0;55.6785029590496;55.7458874615703
370660000;37066;Z;5;21.3390576565371;22.8740033723111;71.3792730141071;39.5439825971979
370670000;37067;Z;5;60.1651593128899;100.81191152976;177.08231116299;157.39823914789
370680000;37068;Z;5;19.7791396101113;30.3759791748975;111.502046245474;70.6456299809343
370690000;37069;Z;5;15.4051082081414;10.3887142548412;15.5898869635146;15.6032756754937
370700000;37070;Z;5;5.19358463855266;10.312996062098;30.838666588046;56.0855012365541
370710000;37071;Z;5;5.02582766989683;5.02582766989683;10.0516553397937;20.1033106795873
370720000;37072;Z;5;219.65752758301;264.61747486442;888.826420037713;554.324382500111
370730000;37073;Z;5;4.60659656329029;30.3071000171906;58.3585399553287;88.253779414123
370740000;37074;Z;5;45.1828609628524;45.1829657728879;235.782269848879;270.794962100013
370750000;37075;Z;5;20.2145145294976;20.2100464087772;60.6269041661954;35.3625746754507
370760000;37076;Z;5;14.5694531314273;14.7421467429274;45.5454050181035;38.8594667534576
370770000;37077;Z;5;101.461741591444;168.965429226196;610.228570999415;459.806755143839
370780000;37078;Z;5;9.80287784608129;9.68272716902379;39.6988278354826;65.18210329691
