Code;Libellé;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2021;Part des employés dans le nb d’emplois au LT 2021;Part des ouvriers dans le nb d’emplois au LT 2021;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2021
88404;Rozières-sur-Mouzon;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88406;Rugney;0;19.8;40.3;39.9
88407;Ruppes;0;0;0;20
88408;Rupt-sur-Moselle;9;21.1;40.8;7.6
88409;Saint-Amé;7.9;29.2;32.4;5.4
88410;Sainte-Barbe;0;0;43.8;45
88411;Saint-Baslemont;0;100;0;0
88412;Saint-Benoît-la-Chipotte;10;20.5;29.9;19.8
88413;Saint-Dié-des-Vosges;13;32.9;19.7;6.7
88415;Saint-Étienne-lès-Remiremont;4.9;38.4;27.6;6.6
88416;Saint-Genest;0;44.8;10.9;10.9
88417;Saint-Gorgon;0;28.7;14;57.3
88418;Sainte-Hélène;0;0;33.6;32.4
88419;Saint-Jean-d'Ormont;32.5;32.5;0;0
88421;Saint-Julien;0;0;100;0
88423;Saint-Léonard;4.8;24.8;25.7;17.9
88424;Sainte-Marguerite;9.3;28.1;36.2;4.6
88425;Saint-Maurice-sur-Mortagne;0;35.2;0;0
88426;Saint-Maurice-sur-Moselle;6.3;22.8;37.5;13.7
88427;Saint-Menge;0;19.2;75.1;0
88428;Saint-Michel-sur-Meurthe;11;11.5;45.7;6.7
88429;Saint-Nabord;8;17.9;45.1;5.8
88430;Saint-Ouen-lès-Parey;7.2;42.7;21.5;0
88431;Saint-Paul;17.2;0;65.7;0
88432;Saint-Pierremont;0;25.9;27.9;23
88433;Saint-Prancher;0;0;25;25
88434;Saint-Remimont;0;0;100;0
88435;Saint-Remy;9.2;27.4;44.2;0
88436;Saint-Stail;0;0;50;0
88437;Saint-Vallier;0;0;0;0
88438;La Salle;0;50.6;0;12.6
88439;Sanchey;0;31.6;23.4;11.5
88440;Sandaucourt;0;61.3;8.2;7.5
88441;Sans-Vallois;0;13.6;47;6.7
88442;Sapois;9.2;6.1;36.4;18.1
88443;Sartes;0;0;50.9;49.1
88444;Le Saulcy;17.1;29.2;0;11.8
88445;Saulcy-sur-Meurthe;12.1;22.8;33.7;7.7
88446;Saulxures-lès-Bulgnéville;0;44.4;44.2;0
88447;Saulxures-sur-Moselotte;4.5;26.6;34.5;9.1
88448;Sauville;0;0;40.3;0
88449;Savigny;13.1;55.5;16.7;14.8
88450;Senaide;0;50;0;0
88451;Senones;7.8;32.1;23.5;7
88452;Senonges;0;33.6;0;0
88453;Seraumont;0;32.7;34.7;0
88454;Sercœur;0;65;0;0
88455;Serécourt;0;0;100;0
88456;Serocourt;0;0;16.8;15.9
88457;Sionne;0;0;50;50
88458;Socourt;0;0;39.8;0
88459;Soncourt;0;0;25.3;25.3
88460;Soulosse-sous-Saint-Élophe;0;28.3;45.1;8.5
88461;Suriauville;0;32.7;33.7;0
88462;Le Syndicat;1.6;16.2;52.7;9.8
88463;Taintrux;3.5;14.1;40.5;15.8
88464;Tendon;0;22.3;22.3;33.2
88465;Thaon-les-Vosges;12.4;21;29.8;6.5
88466;They-sous-Montfort;0;68.3;0;31.7
88467;Thiéfosse;3.7;21.4;45.6;7.1
88468;Le Thillot;10.9;40.2;23.4;5.5
88469;Thiraucourt;16.8;0;67.4;0
88470;Le Tholy;12.4;15.1;33.8;11.1
88471;Les Thons;0;0;0;0
88472;Thuillières;25;24.9;0;50
88473;Tignécourt;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88474;Tilleux;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88475;Tollaincourt;0;19.8;60.2;19.9
88476;Totainville;0;0;0;100
88477;Trampot;50;0;0;0
88478;Tranqueville-Graux;0;0;0;25
88479;Trémonzey;28.5;28.8;0;0
88480;Ubexy;0;0;0;100
88481;Uriménil;12.5;27.4;9;33.4
88482;Urville;0;0;0;0
88483;Uxegney;9.9;23.3;22;10.7
88484;Uzemain;9.3;11.4;29.1;31.4
88485;La Vacheresse-et-la-Rouillie;0;0;35.3;64.7
88486;Vagney;8.7;27.5;29.2;11.6
88487;Le Val-d'Ajol;5.8;26.8;35.8;10.8
88488;Valfroicourt;0;0;11.2;43.2
88489;Valleroy-aux-Saules;0;50.1;49.9;0
88490;Valleroy-le-Sec;23.3;25.6;25.6;0
88491;Les Vallois;7.9;30.5;0;0
88492;Le Valtin;0;0;42.5;57.5
88493;Varmonzey;100;0;0;0
88494;Vaubexy;0;33.3;33.3;0
88495;Vaudéville;0;0;25.2;0
88496;Vaudoncourt;0;59.4;20.6;20
88497;Vaxoncourt;0;23;0;22.7
88498;Vecoux;3.5;10.5;53.8;14
88499;Velotte-et-Tatignécourt;0;14.1;28.4;28.6
88500;Ventron;0;34.7;30.5;26.1
88501;Le Vermont;0;0;0;0
88502;Vervezelle;0;45.7;0;0
88503;Vexaincourt;0;0;0;0
88504;Vicherey;38.7;9;44.2;0
88505;Vienville;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88506;Vieux-Moulin;49.7;0;50.3;0
88507;Villers;0;100;0;0
88508;Ville-sur-Illon;0;60.8;14.9;3.4
88509;Villoncourt;66.9;0;0;0
88510;Villotte;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88511;Villouxel;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88512;Viménil;0;0;27.7;37.5
88513;Vincey;5.3;26.7;38;6
88514;Viocourt;0;0;0;0
88515;Vioménil;0;32.1;0;33.6
88516;Vittel;10.7;25.8;30.6;6.4
88517;Viviers-le-Gras;0;0;40.4;20.2
88518;Viviers-lès-Offroicourt;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88519;La Voivre;10.9;19.3;32.6;18
88520;Les Voivres;23.9;11.5;29.6;0
88521;Vomécourt;0;43.8;35.1;9.8
88522;Vomécourt-sur-Madon;0;0;0;0
88523;Vouxey;26;0;25.1;0
88524;Vrécourt;0;25.2;13;12.5
88525;Vroville;0;0;0;100
88526;Wisembach;0;18.3;33.8;18.5
88527;Xaffévillers;25.3;0;74.7;0
88528;Xamontarupt;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
88529;Xaronval;0;0;12.3;36.6
88530;Xertigny;6.4;29.3;29.3;13.8
88531;Xonrupt-Longemer;9.2;25.1;30.4;20.7
88532;Zincourt;0;0;25;0
89002;Aigremont;0;0;100;0
89003;Montholon;14.4;29.9;26;11.2
89004;Aisy-sur-Armançon;34.1;0;33.1;0
89005;Ancy-le-Franc;13.1;39.9;23.7;8.9
89006;Ancy-le-Libre;0;100;0;0
89007;Andryes;0;33.2;8.3;16.7
89008;Angely;0;20.2;39.3;20.2
89009;Annay-la-Côte;0;0;25.2;24.3
89010;Annay-sur-Serein;10.9;30.4;14.5;14.6
89011;Annéot;0;33.3;0;0
89012;Annoux;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89013;Appoigny;6.4;20.5;42.2;6.2
89014;Arces-Dilo;10.5;34.9;10.2;18.6
89015;Arcy-sur-Cure;0;15.7;54.4;24
89016;Argentenay;0;0;0;100
89017;Argenteuil-sur-Armançon;0;0;71.6;0
89018;Armeau;7.1;35.6;28.4;14.7
89019;Arthonnay;31.4;0;31.4;6.3
89020;Asnières-sous-Bois;0;31.7;34.1;34.1
89021;Asquins;0;17.8;19.1;36.2
89022;Athie;0;0;35.8;0
89023;Augy;9.9;50.2;8.6;8.4
89024;Auxerre;14;32.4;18.1;4.5
89025;Avallon;10.7;31.7;24.5;6.6
89027;Bagneaux;0;33;0;0
89028;Baon;0;33.7;32.6;33.7
89029;Bassou;3.5;7;66.8;7.1
89030;Bazarnes;8.6;11.8;44;8.8
89031;Beaumont;0;33.4;50.6;0
89032;Beauvilliers;0;0;0;0
89033;Beauvoir;0;24.9;16.5;33.2
89034;Beine;5.6;13.7;52.8;6.8
89035;Bellechaume;0;19.6;9.4;61.1
89036;La Belliole;0;34.1;0;0
89037;Béon;12.1;23.2;2.4;50.5
89038;Bernouil;0;0;33.3;0
89039;Béru;0;9.1;36.1;0
89040;Bessy-sur-Cure;50.1;49.9;0;0
89041;Beugnon;17.8;16;52.2;0
89042;Bierry-les-Belles-Fontaines;0;100;0;0
89043;Blacy;0;0;0;0
89044;Blannay;0;0;0;100
89045;Bleigny-le-Carreau;0;19.8;38.6;19.8
89046;Bléneau;17.2;17;24.9;15.9
89048;Bœurs-en-Othe;19.3;0;9.3;42.8
89049;Bois-d'Arcy;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89050;Bonnard;12.4;8.2;29;4.1
89051;Les Bordes;0;20.2;19.9;49.8
89053;Branches;11.3;8.2;45.8;11.6
89054;Brannay;10.1;20.1;9.4;29.9
89055;Brienon-sur-Armançon;10.1;41.7;19.4;9.9
89056;Brion;0;58.3;20.8;20.9
89057;Brosses;46.4;53.6;0;0
89058;Bussières;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89059;Bussy-en-Othe;0;18;33.7;19.5
89060;Bussy-le-Repos;0;29.3;20.6;19.6
89061;Butteaux;0;10.1;50.1;0
89062;Carisey;0;54;6.6;6.8
89063;La Celle-Saint-Cyr;0;20.1;20.6;14.8
89064;Censy;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89065;Cérilly;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89066;Cerisiers;2.4;31;28.4;4.8
89067;Cézy;4.4;34.4;12.8;21.6
89068;Chablis;5.7;23.9;40.5;6.4
89069;Chailley;5.8;6.6;73.7;1.4
89071;Chamoux;0;0;33.3;0
89072;Champcevrais;3;49.4;14.8;3
89073;Champignelles;4.5;31.2;23.3;18
89074;Champigny;3;24.6;27.7;6.6
89075;Champlay;10.4;3.9;30.8;15.2
89076;Champlost;0;20;32.9;13.5
89077;Champs-sur-Yonne;14.9;25.6;22.2;9.5
89079;Chamvres;8.1;43.2;15.7;8.3
89080;La Chapelle-sur-Oreuse;0;38.7;23.9;14.5
89081;La Chapelle-Vaupelteigne;7.7;18;45.5;1.9
89083;Charbuy;19.3;33.4;6.2;12.8
89084;Charentenay;0;42.7;14.4;28.6
89085;Charmoy;12;17.5;28.3;23.9
89086;Charny Orée de Puisaye;8.1;22.7;28.1;9.5
89087;Chassignelles;0;25.9;24.4;24.8
89088;Chassy;8.4;25.5;21.5;17
89089;Chastellux-sur-Cure;0;0;49.4;50.6
89091;Châtel-Censoir;4.5;48.1;19.6;9.6
89092;Châtel-Gérard;0;0;100;0
89093;Chaumont;15;28.8;0;13.6
89094;Chaumot;0;17.3;8.3;16
89095;Chemilly-sur-Serein;0;5.6;61.5;5.5
89096;Chemilly-sur-Yonne;12.3;13.7;51.2;8.2
89098;Cheney;0;35.6;45;4.9
89099;Cheny;8.2;27.5;33.7;12.1
89100;Chéroy;1.6;45.1;15.3;5.1
89101;Chéu;2.6;24.4;37.5;11.7
89102;Chevannes;4.7;33.3;15.5;13.7
89104;Chichée;5.5;5.5;44.1;5.7
89105;Chichery;0;31.3;8.9;18.7
89108;Chitry;0;7.3;33.9;14.8
89111;Les Clérimois;0;13.9;0;42.8
89112;Collan;7.9;7.9;46.4;7.9
89113;Collemiers;8.2;8;49;26.5
89115;Compigny;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89116;Cornant;7.8;23.7;23.7;32.4
89117;Coulangeron;0;0;0;0
89118;Coulanges-la-Vineuse;4;39.3;17.8;10.1
89119;Coulanges-sur-Yonne;6.3;34.3;15.9;12
89120;Coulours;0;0;34.1;0
89122;Courgenay;10.3;36.9;10.6;21.4
89123;Courgis;0;15.4;45.4;0
89124;Courlon-sur-Yonne;8.7;21.3;44;13.4
89125;Courson-les-Carrières;5.6;44;19.5;9.9
89126;Courtoin;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89127;Courtois-sur-Yonne;0;37.8;16.3;12.8
89128;Coutarnoux;0;0;100;0
89129;Crain;8.6;9;37.9;35.5
89130;Deux Rivières;7.4;20.8;33.6;15.8
89131;Cruzy-le-Châtel;11.9;32;18.6;12.6
89132;Cry;10.1;0;60;0
89133;Cudot;19.6;39.8;20.9;0
89134;Cussy-les-Forges;3.9;20.5;21.1;21
89136;Cuy;8.5;23.5;22.1;13.8
89137;Dannemoine;22.7;0;21.3;33.3
89139;Diges;6.4;0;23.8;17.3
89141;Dissangis;0;0;0;0
89142;Dixmont;9.3;22.4;9.4;28.3
89143;Dollot;18.2;7.3;7.5;13.3
89144;Domats;2.8;24.6;40.1;8.4
89145;Domecy-sur-Cure;8.3;16.9;45.3;12.5
89146;Domecy-sur-le-Vault;0;0;0;0
89147;Dracy;10.2;21.3;17.9;10
89148;Druyes-les-Belles-Fontaines;0;19.9;29.9;19.9
89149;Dyé;0;40.3;38.9;20.8
89150;Égleny;7.9;54.9;7.2;7.5
89151;Égriselles-le-Bocage;3.5;54.1;7;21.1
89152;Épineau-les-Voves;0;23.8;17.8;37.8
89153;Épineuil;10.4;26.6;22.4;14
89154;Escamps;0;34.6;31.1;13.7
89155;Escolives-Sainte-Camille;10.6;38.9;20.5;14.5
89156;Esnon;0;17.2;34.1;32.5
89158;Étais-la-Sauvin;2.5;42.5;10.1;12.6
89159;Étaule;0;9.2;45.3;27.5
89160;Étigny;10.5;11.3;44.3;8.9
89161;Étivey;0;25;50;25
89162;Évry;29.1;15.6;18.4;13.5
89163;La Ferté-Loupière;14.3;11.4;26.4;26
89164;Festigny;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89165;Flacy;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89167;Fleury-la-Vallée;0;17.4;35;21.6
89168;Fleys;4.8;9.5;37.5;0
89169;Flogny-la-Chapelle;15;27.4;36.4;6.1
89170;Foissy-lès-Vézelay;0;0;0;100
89171;Foissy-sur-Vanne;0;17.8;69.4;0
89172;Fontaine-la-Gaillarde;20.4;43.4;0;0
89173;Fontaines;33.9;0;31.4;17.2
89175;Fontenay-près-Chablis;0;5.6;55.3;0
89176;Fontenay-près-Vézelay;0;65.4;0;34.6
89177;Fontenay-sous-Fouronnes;0;0;100;0
89179;Fontenoy;0;16.5;33.7;16.5
89180;Fouchères;7.3;7.3;71.6;2.9
89181;Fournaudin;0;52.5;16.5;31
89182;Fouronnes;0;0;0;0
89183;Fresnes;0;34.5;34.5;0
89184;Fulvy;0;0;0;0
89186;Germigny;4.8;4.9;44.1;13.4
89187;Gigny;0;40.1;19.1;20.4
89188;Girolles;0;50;0;50
89189;Gisy-les-Nobles;10.1;38.8;9.7;2.4
89190;Givry;0;25.5;0;49.6
89191;Gland;51.5;23.8;0;0
89194;Grimault;0;0;33.5;16.5
89195;Gron;8.6;12.2;50.6;5.4
89196;Valravillon;4.8;21.4;12.2;9.5
89197;Guillon-Terre-Plaine;2.2;48.5;22.5;4.6
89198;Gurgy;10.8;22;20.5;20.9
89199;Gy-l'Évêque;0;0;40.2;25.5
89200;Hauterive;15.5;8.2;51.4;24.9
89201;Héry;9.9;10.3;49.2;5.7
89202;Irancy;0;16.6;25.7;22.8
89203;Island;0;14.2;28.8;14.2
89204;L'Isle-sur-Serein;11.8;40.3;15.2;6.9
89205;Jaulges;0;13.6;10.5;44.2
89206;Joigny;14.2;29.9;21.4;7
89207;Jouancy;0;100;0;0
89208;Joux-la-Ville;3.7;55.8;8.7;2.9
89209;Jouy;15.1;9;47;2.5
89210;Jully;0;16.4;34.4;0
89211;Junay;0;100;0;0
89212;Jussy;0;0;61.2;38.8
89214;Lailly;0;19.7;0;0
89215;Lain;0;24.9;25;25
89216;Lainsecq;0;19.4;51.2;0
89217;Lalande;0;0;0;0
89218;Laroche-Saint-Cydroine;3.4;42.5;28.6;18.5
89219;Lasson;0;16.2;16.9;33.1
89220;Lavau;0;46.1;23.3;12.3
89221;Leugny;0;57.4;28.5;0
89222;Levis;6.4;16.7;22.8;0
89223;Lézinnes;12.3;8.1;47.1;12.2
89224;Lichères-près-Aigremont;0;22.9;65.6;11.5
89225;Lichères-sur-Yonne;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89226;Lignorelles;0;5;45.3;10.2
89227;Ligny-le-Châtel;1.9;38.6;23;12.4
89228;Lindry;10.9;45.7;7.2;7.6
89229;Lixy;0;41.7;7.7;0
89230;Looze;6.5;12.3;35.8;19.7
89232;Lucy-le-Bois;0;22.1;0;22.4
89233;Lucy-sur-Cure;14.1;57.1;0;14.1
89234;Lucy-sur-Yonne;0;0;75.4;0
89235;Magny;1.2;16.1;65.8;2.5
89236;Maillot;10.4;19.8;36.1;6.7
89237;Mailly-la-Ville;4.5;9.2;36.9;13.7
89238;Mailly-le-Château;12.5;37;12.7;18.8
89239;Malay-le-Grand;10.5;20.3;35.8;11
89240;Malay-le-Petit;0;0;0;100
89242;Maligny;3.1;10;59.5;8.2
89244;Marmeaux;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89245;Marsangy;0;52.8;22.9;6.1
89246;Massangis;8.4;28.5;17.9;8.3
89247;Mélisey;0;20.1;41;0
89248;Menades;0;0;0;0
89249;Mercy;0;0;0;0
89250;Méré;0;0;49.7;0
89251;Merry-la-Vallée;9.6;12.3;9.9;0
89252;Merry-Sec;0;0;50;0
89253;Merry-sur-Yonne;0;10.2;50.3;0
89254;Mézilles;1.9;21.8;34.2;12.4
89255;Michery;0;30.8;18;19.6
89256;Migé;13.5;26.1;13.7;20.7
89257;Migennes;8.2;22.5;38.1;5
89259;Môlay;0;0;37.5;20.2
89261;Molinons;0;61.1;0;0
89262;Molosmes;0;16.8;49.6;0
89263;Monéteau;8.2;23.7;38.6;3.4
89264;Montacher-Villegardin;7.1;17.8;16.4;6.1
89265;Montigny-la-Resle;0;6.8;45.4;40.9
89266;Montillot;0;9.1;27.6;18.6
89267;Montréal;0;40.2;0;20.3
89268;Mont-Saint-Sulpice;5.9;11.3;17.3;40.8
89270;Mouffy;0;33.3;0;0
89271;Moulins-en-Tonnerrois;0;0;20;40
89272;Moulins-sur-Ouanne;21.5;11.2;11.7;11
89273;Moutiers-en-Puisaye;8.4;32.2;24.1;10.2
89274;Nailly;3.9;24.1;33.8;23.4
89276;Neuvy-Sautour;18;15.6;36.2;14.6
89277;Nitry;2.7;28.3;40;12.9
89278;Noé;0;29.1;14.6;13.7
89279;Noyers;18.6;30.7;14.6;9.9
89280;Nuits;0;23.3;43.3;0
89281;Les Ormes;0;25;50;0
89282;Ormoy;4.8;17.8;53.8;3.8
89283;Ouanne;0;11.9;33.6;12.1
89284;Pacy-sur-Armançon;0;5.9;46.1;0
89285;Pailly;0;33;0;33.4
89286;Parly;6.8;34.8;22.7;20.5
89287;Paron;11.1;25.4;36.2;3.7
89288;Paroy-en-Othe;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89289;Paroy-sur-Tholon;0;24.6;13.8;37.8
89290;Pasilly;0;0;0;0
89291;Passy;54.7;0;26.1;8.3
89292;Percey;0;0;32.3;0
89295;Perrigny;9.4;45.4;13.5;4
89296;Perrigny-sur-Armançon;0;23.8;27;0
89297;Pierre-Perthuis;0;0;25;75
89298;Piffonds;6.7;13.2;16.8;26.9
89299;Pimelles;0;0;33;32.9
89300;Pisy;0;0;0;0
89302;Plessis-Saint-Jean;0;100;0;0
89303;Poilly-sur-Serein;0;20;40.5;9
89304;Poilly-sur-Tholon;9.9;10.5;30;29.5
89306;Pontaubert;0;40.4;30.1;10.1
89307;Pontigny;5.1;25.8;40.7;16
89308;Pont-sur-Vanne;32.6;32.4;35;0
89309;Pont-sur-Yonne;11.3;33.7;26;7.9
89310;La Postolle;0;0;0;100
89311;Pourrain;6.3;34.2;25.7;13.8
89312;Précy-le-Sec;0;32;0;0
89313;Précy-sur-Vrin;0;59.7;4.4;13.7
89314;Prégilbert;0;25.2;26;23.7
89315;Préhy;10.1;0;60.2;4.6
89316;Provency;0;14.3;42.4;28.8
89318;Quarré-les-Tombes;0;23;30.8;28.2
89319;Quenne;0;23.4;19.4;19.1
89320;Quincerot;0;0;0;0
89321;Ravières;7.5;28.7;42.5;3
89323;Roffey;0;25.8;50;0
89324;Rogny-les-Sept-Écluses;0;18.1;39.8;6
89325;Ronchères;13.4;0;52;0
89326;Rosoy;4.1;33.5;15.7;23.8
89327;Rousson;0;0;25.4;0
89328;Rouvray;17.6;18;52.4;12
89329;Rugny;50;0;0;0
89331;Sainpuits;11.1;7.7;35.1;20.8
89332;Saint-Agnan;7.4;42.7;14.3;8.7
89333;Saint-André-en-Terre-Plaine;0;0;51.6;24.2
89334;Le Val d'Ocre;8.9;8.2;40.7;16.9
89335;Saint-Aubin-sur-Yonne;20.1;0;0;59.7
89336;Saint-Brancher;0;28.1;0;14.6
89337;Saint-Bris-le-Vineux;8.2;23.7;27.4;9.9
89338;Saint-Clément;11.6;21.5;40.9;3.4
89339;Sainte-Colombe;0;58.8;21.7;19.5
89341;Saint-Cyr-les-Colons;6.6;6.7;60;6.6
89342;Saint-Denis-lès-Sens;7.5;49.5;15.8;3.9
89344;Saint-Fargeau;11.8;31.3;23.9;9.7
89345;Saint-Florentin;8.3;26.4;45.1;4.3
89346;Saint-Georges-sur-Baulche;17.9;31.9;12.6;7.6
89347;Saint-Germain-des-Champs;0;0;0;43
89348;Saint-Julien-du-Sault;13;21.7;30.3;3.5
89349;Saint-Léger-Vauban;2.9;6.3;22.5;12.7
89350;Saint-Loup-d'Ordon;0;7;44.6;15.2
89351;Sainte-Magnance;0;29.7;20.4;0
89352;Saint-Martin-des-Champs;0;8.4;58.6;15.5
89353;Saint-Martin-d'Ordon;0;14.3;34.6;34.8
89354;Saint-Martin-du-Tertre;14.1;18;39.2;12
89355;Saint-Martin-sur-Armançon;100;0;0;0
89359;Saint-Maurice-aux-Riches-Hommes;19.3;43;0;18.7
89360;Saint-Maurice-le-Vieil;24.7;0;0;49.4
89361;Saint-Maurice-Thizouaille;5.1;9.6;66.9;4.1
89362;Saint-Moré;14.3;14.3;14.3;42.9
89363;Sainte-Pallaye;0;0;100;0
89364;Saint-Père;0;24.5;12.6;34
89365;Saint-Privé;0;27;26.9;13
89367;Saints-en-Puisaye;0;7.6;22.8;22.8
89368;Saint-Sauveur-en-Puisaye;11.7;33.7;19;5.2
89369;Saint-Sérotin;0;33.4;33.2;16.7
89370;Saint-Valérien;25.1;26.2;20;6.9
89371;Sainte-Vertu;0;16.9;15.4;50.7
89373;Saligny;16.4;7.4;48.2;5.1
89374;Sambourg;0;0;100;0
89375;Santigny;17.4;0;0;43.5
89376;Sarry;0;0;0;33.3
89377;Sauvigny-le-Beuréal;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89378;Sauvigny-le-Bois;5.9;20.4;41.6;8.7
89379;Savigny-en-Terre-Plaine;0;42.1;21.5;14.5
89380;Savigny-sur-Clairis;0;28;53;6.4
89382;Seignelay;11.9;39;12.9;12.3
89383;Sementron;0;8.9;73.3;8.9
89384;Senan;5.8;11.4;37.5;17.7
89385;Sennevoy-le-Bas;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89386;Sennevoy-le-Haut;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89387;Sens;12;32;22;6.1
89388;Sépeaux-Saint Romain;5.4;10.7;22.5;11.1
89390;Serbonnes;0;66.3;0;0
89391;Sergines;8.3;38.4;15.7;14.2
89392;Sermizelles;0;0;50.7;24.7
89393;Serrigny;0;0;0;100
89394;Sery;0;0;45.8;0
89395;Les Sièges;5.3;10.8;32;20.6
89397;Sommecaise;0;24.8;25.3;25.1
89398;Sormery;10.5;23.9;0;22.5
89399;Soucy;9.7;14;47;13.8
89400;Sougères-en-Puisaye;0;10;30.3;29.3
89402;Soumaintrain;0;20;20;0
89403;Stigny;14.1;0;28.6;14.1
89404;Subligny;0;40.4;19.5;0
89405;Les Hauts de Forterre;9;9.1;18.5;0
89406;Talcy;0;0;25.9;49.3
89407;Tanlay;9;29.3;36.2;11.5
89408;Tannerre-en-Puisaye;0;0;55.5;22.1
89409;Tharoiseau;0;0;100;0
89410;Tharot;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89411;Les Vallées de la Vanne;4.3;45.8;8.6;8.4
89412;Thizy;0;86.8;0;0
89413;Thorey;0;0;49.4;0
89414;Thorigny-sur-Oreuse;6;41.1;22;14.3
89415;Thory;0;0;0;51.9
89416;Thury;0;10.2;10.1;10.3
89417;Tissey;0;0;0;0
89418;Tonnerre;10.4;37.2;18;6.4
89419;Toucy;11.6;36.5;17.7;6.6
89420;Treigny-Perreuse-Sainte-Colombe;7.9;24.3;27;19.1
89422;Trichey;0;0;0;0
89423;Tronchoy;19.1;0;20.3;0
89424;Trucy-sur-Yonne;100;0;0;0
89425;Turny;11.7;10;56.2;12.1
89426;Val-de-Mercy;0;34.9;43.9;7
89427;Vallan;0;14.7;15.2;16.5
89428;Vallery;10.9;28.5;28.3;11
89430;Varennes;0;0;51.9;32.1
89431;Vassy-sous-Pisy;16;33.1;16.8;0
89432;Vaudeurs;0;24.8;0;25.1
89433;Vault-de-Lugny;13.7;11.4;22.3;0
89434;Vaumort;0;23.7;21.9;30.8
89436;Venizy;20.4;19.1;30.6;4.1
89437;Venouse;0;16.5;41.6;0
89438;Venoy;15.1;26;24.9;9.1
89439;Vergigny;4.4;24.5;26.2;9
89440;Verlin;0;0;0;100
89441;Vermenton;15.1;31.9;14.6;11.5
89442;Vernoy;0;0;0;66.9
89443;Véron;11.5;11.1;49.1;7.2
89445;Vézannes;0;0;0;33.3
89446;Vézelay;9.3;48.8;7.7;8.4
89447;Vézinnes;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89449;Villeblevin;6.7;42.9;25.8;16.4
89450;Villebougis;0;34;0;33
89451;Villechétive;0;32.9;33.5;33.6
89452;Villecien;0;24.6;26.5;23.4
89453;Villefargeau;3.2;40.9;33.2;8.5
89456;Villemanoche;0;14.6;14.4;33.1
89458;Villenavotte;0;36.5;0;0
89459;Villeneuve-la-Dondagre;0;13.8;15.1;26.6
89460;Villeneuve-la-Guyard;16.6;28.9;21.5;10.5
89461;Villeneuve-l'Archevêque;9.8;31.4;25.3;9.3
89462;Villeneuve-les-Genêts;32.6;17;17;0
89463;Villeneuve-Saint-Salves;0;0;38.9;29
89464;Villeneuve-sur-Yonne;8.5;35.1;21.1;11.2
89465;Villeperrot;0;19.2;42.4;0
89466;Villeroy;3.3;16.2;57.7;2.5
89467;Villethierry;0;40.8;17.9;12
89468;Villevallier;3.7;22.5;32.9;3.7
89469;Perceneige;4.5;25.4;27.3;9.3
89470;Villiers-les-Hauts;0;16.7;16.7;50
89471;Villiers-Louis;0;0;0;57.5
89472;Villiers-Saint-Benoît;5.9;32.1;23.1;10.8
89474;Villiers-Vineux;0;0;12.5;24.5
89475;Villon;N/A - division par 0;N/A - division par 0;N/A - division par 0;N/A - division par 0
89477;Villy;0;0;39.7;38.6
89478;Vincelles;5.5;25.7;26;9.7
89479;Vincelottes;9.3;25.2;20.1;28.4
89480;Vinneuf;5;41.9;13.4;16.4
89481;Vireaux;0;0;100;0
89482;Viviers;0;0;77.5;0
89483;Voisines;9.9;39.9;10.2;20.6
89485;Voutenay-sur-Cure;0;38.1;36.3;25.7
89486;Yrouerre;0;0;23.8;25.4
90001;Andelnans;7.9;48.2;16.2;5.2
90002;Angeot;23.9;0;5.5;22.8
90003;Anjoutey;12;17.6;47.2;7.2
90004;Argiésans;10.2;18.1;29.1;9.2
90005;Auxelles-Bas;16.3;13.4;34.5;13.4
