GEO,nb_logements_sociaux
51350,1.024
51351,2.09259
51352,17.08017
51354,2.05933
51355,4.27907
51357,11.20982
51358,22.86532
51359,6.05797
51360,5.84768
51361,4.95778
51362,10.8082
51363,0.96682
51365,6.77182
51367,27.38162
51368,1.0
51369,6.09974
51370,3.91753
51371,2.11111
51372,5.06689
51373,4.0
51374,0.93103
51375,5.42567
51376,0.98113
51378,11.09546
51379,15.04803
51380,631.95952
51381,9.83901
51382,1.93277
51384,1.879
51386,0.97315
51387,1.17765
51388,438.4206
51389,14.16083
51390,24.36868
51391,57.6475
51392,2.81604
51393,0.98565
51395,0.97895
51396,1.86301
51397,1.98551
51398,7.15135
51399,13.40861
514,3105.80363
51401,3057.18191
51402,5.33461
51403,8.1747
51404,3.05607
51406,5.09934
51407,4.53594
51409,5.0288
51410,6.98592
51412,2.95082
51413,12.50183
51414,3.84
51415,16.81074
51416,35.70109
51417,12.63227
51418,6.8552
51419,8.0
51420,0.97531
51421,1.1383
51422,18.26974
51423,137.22635
51424,9.48148
51425,13.84446
51426,0.97015
51428,1.8966
51429,1.84681
51430,2.89655
51431,42.66211
51432,37.2787
51433,1.94753
51434,12.0841
51435,1.02286
51436,12.1245
51437,0.98936
51438,2.05797
51439,4.96628
51440,70.11572
51441,0.97196
51442,1.85188
51443,4.06897
51444,9.15061
51445,1.01563
51446,13.36158
51447,4.07731
51448,19.23132
51449,8.08753
51450,3.98981
51451,0.97647
51453,20.59462
51454,56072.52645
51455,5.84
51456,2.9
51457,9.02089
51458,1.93651
51459,2.91818
51460,5.0
51461,22.67902
51463,7.90123
51464,5.72403
51465,5.92638
51466,3.9447
51468,6.14443
51469,1.0
51471,11.13046
51472,23.84019
51473,3.88
51474,113.60059
51475,4.13115
51476,7.21905
51477,1.71159
51478,6.36667
51479,2.81576
51480,4.02985
51482,6.18728
51483,4.95962
51484,1.02234
51485,2.85536
51486,4.72575
51487,1.94977
51488,1.02231
51489,0.9375
51490,0.99497
51491,1.95506
51492,47.22588
51496,2.01271
51497,2.0
51498,3.04762
51499,1.93789
515,495.89741
51500,2.01754
51501,5870.7762999999995
51502,4.35644
51503,3.86047
51504,25.01872
51505,7.06411
51506,340.216
51507,1221.28142
51508,5.02488
51509,3.93995
51510,0.95968
51511,2.03571
51512,3.0
51513,22.71527
51514,2.07547
51515,5.11968
51517,3.67164
51518,16.19325
51519,4.10811
51520,1.05714
51521,2.00897
51522,7.93895
51523,2.85592
51524,6.91025
51525,34.15823
51526,11.23292
51527,6.41391
51528,1.92308
51529,5.4381
51530,10.21064
51531,111.64736
51532,10.67185
51533,4.26966
51534,5.9717
51535,1205.59724
51536,54.13901
51537,5.96629
51538,1.00909
51539,1.17647
51543,2.91549
51544,22.93163
51545,12.17663
51546,7.97106
51547,5.95714
51548,4.1547
51549,2.20755
51550,3.14291
51551,5.21277
51552,1.82047
51553,3.225
51555,1.96178
51556,0.98704
51557,15.20422
51558,5.0
51559,423.58006
51560,2.0
51562,54.15362
51563,1.94286
51564,9.40643
51565,5.0
51566,5.73613
51567,10.68766
51568,2.92689
51569,6.02748
51570,2.03846
51571,15.27818
51572,1.0
51573,617.3189
51574,3.0
51576,36.33455
51578,2.13953
51579,4.09195
51580,9.6455
51581,3.18293
51582,13.82938
51583,0.98974
51584,5.46108
51585,37.43525
51586,3.04918
51587,6.05172
51588,3.38406
51589,4.2
51590,39.96603
51591,3.60656
51592,3.89131
51594,4.06452
51595,4.1958
51596,6.82557
51597,3.32214
51598,4.80972
51599,5.97555
516,377.15501
51600,2.10417
51601,1.86364
51602,1.96875
51603,2.19512
51604,5.16342
51605,9.85789
51607,2.89806
51608,3.81609
51609,18.30828
51610,12.94921
51611,6.0748
51612,345.72473
51613,36.51651
51614,23.2768
51616,7.12349
51617,8.83412
51618,2.0663
51619,3.96396
51620,7.17284
51621,27.079
51622,11.32527
51623,6.8041
51624,12.64656
51625,8.13917
51626,1.98347
51627,6.03441
51628,4.0
51629,12.32162
51630,4.05095
51631,3.00056
51632,2.88273
51633,7.46224
51634,3.15713
51635,3.92727
51636,23.14672
51638,5.77143
51639,1.86047
51640,3.40679
51641,2.98477
51642,1.98198
51643,10.43604
51644,6.75193
51645,2.91892
51646,3.0
51647,23.72491
51648,4.30914
51649,3889.38879
51650,2.0
51652,1.87302
51654,4.96124
51655,3.0232
51656,9.20504
51657,4.20513
51658,11.0
51660,54.54854
51662,113.82342
51663,136.03923
517,379.33989
51701,28057.53522
518,377.69509
519,501.61643
52,231637.56894
520,359.94546
52001,5.98606
52002,1.13043
52003,10.56
52006,9.76241
52007,4.14118
52008,63.00509
52009,2.91667
5201,3522.92837
52011,1.97895
52012,1.0
52013,4.92
52014,1.03243
52015,2.89655
52016,1.94203
52017,24.97332
52019,6.61538
5202,31302.54072
52021,3.75797
52022,9.94595
52023,10.29936
52025,6.54545
52027,3.78082
52028,2.03704
52029,9.92424
5203,5956.42938
52030,2.03846
52031,9.53649
52033,5.58974
52034,4.37795
52035,3.17964
52037,9.0369
52038,0.96923
52039,3.07143
5204,1811.73773
52040,1.06522
52042,0.99099
52043,1.0625
52044,21.4506
52045,62.32219
52047,5.0
5205,2208.42824
52050,61.35176
52051,2.93072
52053,0.91781
52055,2.15409
52056,4.09091
52057,2.97059
52058,101.38423
52059,6.17272
5206,7065.02847
52060,583.56645
52061,12.93294
52062,4.02532
52063,6.35294
52064,36.7246
52065,1.91549
52066,4.19048
52067,3.63158
52069,1.04762
5207,4554.1952
52070,2.83333
52072,5.12997
52074,43.89802
52075,3.08929
52076,11.52036
52079,48.56452
5208,3597.8005
52082,2.0
52083,46.43773
52085,1.0
52087,1.89801
52088,18.31904
52089,2.95833
5209,2783.59826
52090,2.2069
52091,1.0
52092,0.91736
52093,452.19857
52094,5.08427
52095,10.59061
52097,1.0
52099,36.83113
521,4637.4082499999995
5210,6460.47949
52101,178.39713
52102,204.6906
52103,281.23935
52104,310.78955
52105,6.52278
52106,0.93182
52107,5.19901
5211,8745.50375
52110,4.9375
52113,5.60968
52114,66.62603
52115,3.80198
52116,1.91837
52118,11.45299
52119,14.30869
5212,27216.1633
52120,7.95604
52121,5461.093269999999
52122,4.13793
52123,57.60575
52124,9.11842
52125,26.47726
52126,0.96273
52127,4.0
52128,1.03496
52129,5.18349
5213,3395.17801
52130,11.42778
52131,3.77273
52132,3.87805
52133,1.0
52134,10.23388
52135,5.05882
52136,5.57522
52138,2.06452
5214,4311.53606
52140,22.60627
52141,9.88612
52142,2.8481
52145,3.0
52146,3.075
52147,2.96774
52149,8.8
5215,3505.42999
52151,3.94631
52155,16.29484
52156,24.32376
52157,0.91667
52158,7.89819
5216,74292.72668
52160,1.01639
52161,4.0
52162,8.16327
52163,8.31616
52164,7.9596
52165,7.96625
52167,1.08584
52168,2.13333
5217,2781.45564
52170,4.14458
52171,9.98087
52172,14.31203
52173,2.96053
52174,0.95
52175,14.67022
52177,45.50888
52178,24.78449
52179,0.85
5218,2926.08357
52181,6.06593
52182,58.38731
52184,3.86441
52185,6.70423
52187,3.97484
52189,7.4349
5219,13485.0433
52190,8.88033
52193,4.64509
52194,117.82125
52195,2.83784
52196,6.92708
52197,247.2867
52198,1.04839
52199,1.08163
522,2949.59154
5220,5213.14724
52200,2.91892
52201,454.96259
52202,989.03413
52203,5.03425
52204,2.10169
52205,16.75405
52207,8.36364
52208,9.68944
5221,2320.13221
52211,151.71526
52212,11.35124
52213,6.09677
52214,1.07143
52217,3.07229
52218,1.96
52220,5.03521
52221,3.90476
52222,1.03226
52223,0.98507
52227,12.29976
52228,3.79747
52229,7.14189
52230,14.42596
52232,4.70588
52233,1.14286
52234,3.0
52235,11.28361
52237,8.27587
52240,6.89119
52242,42.70996
52243,5.25424
52244,16.27736
52246,15.92556
52247,10.7343
52248,28.30608
52249,2.0
52250,1318.43796
52251,12.23996
52253,3.18653
52254,3.14286
52256,4.0
52257,3.88991
52258,16.31271
52260,2.0
52264,0.96774
52265,59.25175
52266,0.98485
52267,3.18056
52269,2202.727
52271,6.11823
52272,3.0
52273,6.20168
52274,8.2796
52275,5.84
52276,1.99814
52277,1.01754
52278,2.67568
52280,10.77889
52282,9.00857
52284,5.93333
52285,0.97333
52286,7.2
52287,4.94505
52288,3.11111
52289,12.71344
52290,4.84496
52291,0.95161
52292,34.01063
52294,18.19853
52295,8.71579
52297,3.98159
52298,1.01408
523,5485.06591
52300,6.28
52301,3.1
52302,5.02703
52303,2.02105
52304,0.92308
52305,16.84995
52306,19.04834
52307,4.01905
52308,15.71864
52310,5.0
52311,6.86828
52312,1.0
52313,4.86014
52315,10.11759
52316,1.01471
52318,23.34486
52319,2.06154
52320,1.875
52321,4.0678
52322,1.98485
52325,5.08621
52326,3.16216
52327,8.86012
52328,3.27273
52330,3.94118
52331,499.55051000000003
52332,73.7012
52335,6.87719
52336,6.84783
52337,5.22857
52341,2.9771
52342,0.96154
52344,4.67742
52346,16.2566
52347,9.17663
52348,21.35268
52349,4.03309
52350,3.88235
52352,3.64706
52353,1003.5015800000001
52354,2.92857
52355,7.42857
52356,2.05556
52357,6.88136
52358,6.06383
52359,10.84828
52360,7.12727
52362,8.0
52363,3.0625
52364,2.94118
52365,16.48655
52367,1.025
52369,2.91429
52370,18.68649
52371,3.97122
52372,9.52941
52374,6.0762
52376,2.34884
52377,11.41033
52378,0.97826
52380,9.08849
52383,5.73985
52384,7.06306
52385,1.0
52386,22.63739
52388,8.94079
52390,2.0339
52391,6.41541
52392,1.06604
52393,2.03636
52394,5.91549
52395,2.07273
52396,2.89583
52397,0.97222
52398,33.95106
52399,3.62963
524,332.84984
52400,5.03226
52401,2435.77969
52403,4.20513
52405,56.73626
52406,11.05556
52407,14.18855
52411,37.43189
52413,2.0
52414,48.2226
52415,6.15
52416,0.98413
52419,8.26891
52420,11.0
52421,2.64924
52422,5.4948
52423,32.64296
52424,5.0
52425,9.19565
52426,5.95385
52428,2.90909
52429,22.39376
52431,5.33113
52432,62.73186
52433,7.48387
52436,0.98
52437,2.0
52438,3.89474
52439,5.52632
52440,20.17132
52442,14.1022
52443,2.0
52444,12.63325
52446,9.0132
52447,5.90023
52448,6992.27899
52449,32.96804
52450,1.96781
52452,0.99074
52453,3.90909
52455,11.01006
52456,23.55939
52457,1.0
52459,1.05051
52461,9.08521
52463,0.97727
52464,6.375
52465,6.69343
52467,2.0
52468,4.46809
52469,8.22739
52470,15.14001
52473,4.13953
52474,0.97059
52475,2.0
52476,3.85366
52479,35.932
52480,5.95624
52482,1.97938
52483,5.07353
52484,12.20025
52486,1.01667
52487,1.75
52488,3.94451
52489,4.71429
52490,38.29448
52491,1.08824
52492,20.60944
52493,2.0
52494,3.06293
52495,2.96429
52497,18.50317
52499,2.0
525,341.4873
52500,17.67627
52502,2.09375
52504,6.08294
52506,1.04819
52510,16.99693
52511,0.94737
52512,35.12601
52513,2.85714
52514,6.84998
52515,1.94595
52516,2.0
52517,2.2069
52518,4.95146
52520,3.90062
52522,11.10224
52524,12.79697
52525,2.27586
52526,0.9625
52528,4.89933
52529,26.72086
52534,50.16337
52535,16.92088
52536,0.97872
52538,8.58068
52539,3.8806
52540,0.75758
52541,4.17647
52542,2.0
52543,12.43688
52544,21.09376
52545,1.0
52546,1.06667
52547,4.88989
52548,2.17284
52549,2.15385
52550,645.6268
526,261.74589
527,418.47459
528,456.68032
529,516.21983
53,206717.21925
530,448.69277
53001,26.79403
53002,2.89951
53003,235.23916000000003
53005,64.13172
53007,46.58867
53008,35.2264
53009,12.09103
5301,4191.27117
53010,5.2986
53011,9.36715
53012,6.15422
53013,11.15853
53015,40.71923
53016,56.00817
53017,39.03721
53018,37.27105
53019,2.0
5302,27545.02561
53021,4.60559
53022,5.01174
53023,3.92372
53025,15.10356
53026,5.62821
53028,3.08892
53029,30.84325
5303,3828.14616
53030,1.9769
53031,7.74793
53033,2.0
53034,116.22251
53035,7.83721
53036,20.49913
53037,8.10257
53038,4.56081
53039,56.63118
5304,4007.37121
53040,8.64195
53041,7.12246
53042,25.9964
53043,6.85121
53045,11.58351
53046,1.6915
53047,8.83946
53048,34.54172
53049,4.47562
5305,4086.15693
53051,19.44441
53052,4.03355
53053,6.78478
53054,137.66551
53055,18.06007
53056,26.9836
53057,10.10138
53058,3.13045
53059,5.9122
5306,2868.56333
53061,14.95179
53062,2632.43009
53063,10.75404
53064,39.35944
53066,21.20375
53067,3.96264
53068,2.05333
53069,2.98052
5307,2650.61818
53071,6.86411
53072,12.21098
53073,20.89973
53074,9.2141
53075,6.86903
53076,5.29183
53077,247.47388999999998
53078,12.21736
53079,3.84466
5308,5962.64779
53080,12.03884
53082,11.1901
53083,31.76971
53084,641.72397
53085,8.08247
53086,43.42498
53087,1.84681
53088,41.70024
53089,6.83694
5309,15989.08891
53090,1.79381
53091,11.82279
53093,7.89287
53094,40.39169
53096,969.97188
53097,1744.55312
53098,13.03585
53099,8.79079
531,3133.7686400000002
5310,5621.2604
53100,44.60162
53101,92.38172
53102,172.5668
53103,238.32116
53104,54.981660000000005
53105,107.27789000000001
53106,206.78518
53107,516.25841
53108,191.34458
53109,102.2781
5311,3080.14361
53110,158.40165000000002
53111,95.41957000000001
53112,156.62291
53113,295.70317
53114,8.51163
53115,2.03019
53116,16.17685
53117,2.64292
53118,9.6855
53119,88.25251
5312,5282.63871
53120,15.04589
53121,54.71371
53122,28.0762
53123,44.45108
53124,17.40272
53125,39.73825
53126,26.22354
53127,69.14372
53128,4.72669
53129,1.01818
5313,15997.58277
53130,12833.446810000001
53131,7.39106
53132,2.73534
53133,18.91423
53134,2.02235
53135,11.13455
53136,10.9983
53137,34.03184
53139,10.55979
5314,2309.00143
53140,148.84883
53141,9.19689
53142,7.9023
53143,2.86831
53144,13.61322
53145,8.5643
53146,51.38669
53147,2495.94362
53148,7.21681
5315,52401.3965
53150,19.90542
53151,18.82956
53152,419.10866999999996
53153,10.88655
53154,22.26497
53155,22.61794
53156,3.0239
53157,16.87171
53158,18.23659
5316,10120.51101
53160,11.13469
53161,110.83136
53162,10.76354
53163,17.6657
53164,19.27353
53165,1.95896
53168,27.28312
53169,5.02341
5317,9273.08259
53170,27.81033
53172,4.24147
53174,6.09306
53175,14.43589
53176,16.25184
53177,7.17664
53178,4.10573
53179,9.13228
5318,10697.24461
53180,2.7948
53181,57.86654
53182,80.50699
53184,1.00621
53185,366.15337
53186,94.71765
53187,7.60318
53188,169.54862
53189,1.94595
5319,3196.97909
53190,11.02589
53191,5.95505
53192,4.12443
53193,4.03147
53195,3.79745
53196,12.0632
53197,36.92697
53198,9.32214
53199,5.1002
532,7565.66827
53200,13.38295
53201,636.1077600000001
53202,122.3039
53203,659.12671
53204,7.05928
53206,4.50216
53208,7.83262
53209,4.05065
53210,46.20482
53211,59.67476
53212,5.37523
53213,18.50156
53214,1.93865
53216,10.01409
53218,22.40421
53219,29.11895
53220,1.99204
53221,6.72656
53222,4.00573
53223,13.14088
53224,13.77729
53225,13.41454
53226,13.10705
53228,13.03901
53229,16.72723
53230,5.9673
53232,4.81288
53233,7.20944
53234,2.57806
53235,3.96489
53236,8.04706
53237,16.46467
53238,24.85012
53240,2.02862
53242,4.98062
53243,31.24805
53245,25.12519
53246,64.94661
53247,77.9631
53248,2.93571
53249,45.45159
53250,12.69679
53251,1.96114
53253,15.95088
53255,39.61585
53256,4.79651
53257,3.88867
53258,25.3235
53259,39.1753
53260,5.10694
53261,3.41007
53262,15.73437
53263,8.90299
53264,4.92268
53265,25.71023
53266,4.95595
53267,48.08211
53269,11.53971
53271,485.44609
53272,11.2973
53273,20.47286
53276,23.0777
533,5250.14486
53301,1083.28978
53302,1138.83551
534,447.21232
535,445.40816
53501,6145.80199
536,319.55197
537,320.48363
538,192.46851
539,674.23499
54,62067.36153
540,455.0691
54001,5.30522
54002,3.29332
54003,3.95652
54004,3.0
54005,2.05505
54006,6.95556
54007,8.54935
54008,4.79078
54009,3.13462
54010,22.44095
54011,19.01539
54012,6.70093
54013,1.0
54014,8.22714
54015,4.89217
54016,8.14685
54017,1.91417
54018,5.01847
54019,2.02632
54020,17.31109
54021,4.06897
54022,23.12916
54023,4.42988
54024,8.40868
54025,30.50864
54026,7.3865
54027,14.011
54028,204.89787
54029,111.94066
54030,2.89157
54031,5.191
54032,2.04255
54033,1.00746
54034,3.0
54035,23.91348
54036,12.49625
54037,2.08842
54038,33.24656
54039,1009.9833699999999
54040,124.87224
54041,4.88884
54042,13.53596
54043,39.84233
54044,4.04061
54045,12.78869
54046,5.19104
54047,5.83353
54048,6.69352
54049,25.68584
54051,27.13386
54052,2.05442
54053,2.01299
54054,66.4369
54055,10.03279
54056,4.93243
54058,4.09756
54059,23.11401
54060,43.11173
54061,12.4933
54062,14.41182
54063,3.93182
54064,13.88344
54065,28.97017
54066,5.27068
54067,20.5102
54068,6.69892
54069,6.81046
54070,1.04598
54071,3.85799
54072,5.87452
54073,17.42628
54075,6.82353
54076,646.90946
54077,75.53727
54079,218.22793
54080,34.84172
54081,11.29114
54082,6.72626
54083,2.91803
54084,44.23743
54085,4.88764
54086,9.15544
54087,1.98658
54088,5.79082
54089,33.73166
54090,94.54997
54091,0.93035
54092,3.93846
54093,5.02976
54094,2.0
54096,5.8988
54097,1.95918
54098,3.97605
54099,1888.51814
541,10241.32813
54100,13.72885
54101,176.57843
54102,120.51974999999999
54103,76.57081
54104,112.77218
54105,127.84373
54106,112.23025000000001
54107,183.28037999999998
54108,108.06969
54109,199.1262
54110,283.10364000000004
54111,439.44395
54112,455.34567
54113,24.81669
54114,3.12795
54115,621.69216
54116,45.94656
54117,0.98276
54118,21.86435
54119,2.09302
54120,6.46819
54121,5.79104
54122,13.19053
54123,64.94119
54124,1.02174
54125,15.72218
54126,6.25837
54127,14.92588
54128,21.23442
54129,145.89081
54130,2.86957
54131,2.01702
54132,2.66667
54133,1.86885
54134,7.09524
54135,41.55685
54136,130.21684
54137,14.24086
54138,61.57106
54139,1.85528
54140,3.91304
54141,6.03922
54142,2.05442
54143,13.52779
54144,4.62269
54145,32.62788
54146,3.95514
54147,1.00926
54148,16.81287
54149,48.57946
54150,127.36209
54151,30.52047
54152,154.55345
54153,1.96491
54154,23.27723
54155,6.49071
54156,12.2167
54157,265.08257
54159,2152.1935
54160,7.30284
54161,2.97274
54162,24.54778
54163,5.7227
54164,2.24324
54165,15.08707
54166,1.8125
54167,42.6294
54168,1.04467
54169,1.05376
54171,24.07445
54172,11.50386
54173,3.23188
54174,122.0324
54175,5.781
54176,60.50949
54177,1.09584
54178,6.41711
54179,7.25571
54180,1.86486
54181,26.35853
54182,17.58391
54183,2.92105
54184,765.97265
54186,12.90532
54187,2.03738
54188,22.12874
54189,10.58436
54190,2.91964
54191,6.17822
54192,7.31906
54193,2.20339
54194,14.39996
54195,5.43478
54196,46.70811
54197,62.80911
54198,10.09511
54199,18.84637
542,5130.80484
54200,1.03205
54201,233.4808
54202,492.99133
54203,376.82184
54204,278.26828
54205,676.39395
54206,6.61131
54207,4.2381
54208,3.82788
54209,1.0
54210,6.87444
54211,6.76555
54212,10.15254
54213,7.53504
54214,13.6111
54215,424.14271
54216,1.96825
54217,7.41361
54220,2.88608
54221,4.06838
54222,61.98807
54223,7.37234
54224,1.89474
54225,2.03371
54226,7.86441
54227,42.23399
54228,2.0
54229,16.94198
54230,4.23077
54231,2.06857
54232,72.53411
54233,0.97059
54234,109.10434
54235,8.3861
54236,8.2346
54237,0.92035
54238,7.43422
54239,3.0438
54240,2.94444
54241,3.22388
54242,3.17045
54243,5.18779
54244,3.89286
54246,2.77941
54247,3.77436
54248,1.0202
54249,6.35361
54250,15.24217
54251,4.06202
54252,13.96463
54253,21.69949
54254,226.00745
54255,1.0122
54256,0.95716
54257,229.13805
54258,3.94631
54259,5.21127
54260,10.5385
54261,333.90486
54262,3.07614
54263,435.05561
54264,5.0036
54265,48.83712
54266,12.94934
54268,4.75352
54269,9.46701
54270,182.2369
54271,6.44037
54272,5.05503
54273,1579.0316200000002
54274,1301.55478
54275,5.54082
54276,35.85288
54277,9.97797
54278,3.06061
54279,27.84928
54280,3147.6108700000004
54281,19.13721
54282,0.97516
54283,8.74302
54284,80.67
54285,1.4
54286,58.91782
54287,2.2408
54288,15.02616
54289,12.10364
54290,5.02392
54291,1.07651
54292,2.96739
54293,1.97674
54294,3.06569
54295,47.99699
54296,4.12415
54297,10.21473
54298,5.0
54299,5.06637
543,45130.3884
54300,332.42506
54301,742.38063
54302,999.54146
54303,16.27713
54304,1510.86086
54305,69.12282
54306,16.81986
54307,2.12081
54308,8.11034
54309,5.16423
54311,10.2952
54312,10.73964
54313,4.08929
54314,118.34651
54315,16.98064
54317,1.00763
54318,185.91822
54320,9.20105
54321,170.29349
54322,1454.26153
54323,6004.7108
54324,1.86663
54325,0.98734
54326,3.96347
54327,17.12597
54328,781.57114
54329,5128.89436
54330,9.38333
54331,15.18641
54332,77.17717
54333,10.11545
54334,10.44303
54335,10.38703
54336,34.5966
54337,4.0
54338,22.12652
54339,516.31347
54340,3.74945
54343,3.74879
54344,4.86239
54345,5.24131
54346,8.33148
54348,8.0678
54349,6.87719
54350,18.98245
54351,72.21772
54352,16.06493
54353,29.85286
54354,1.0625
54356,1.04839
54357,1196.28966
54358,8.31252
54359,3.03704
54360,4.98973
54362,54.08546
54363,10.59575
54364,16.28662
54365,7.7438
54366,42.71229
54367,85.53564
54368,5.96571
54369,14.25136
54370,8.9207
54371,25.76633
54372,8.91104
54373,21.70692
54374,9.66074
54375,38.27688
54376,8.26639
54377,5.30612
54378,14.00748
54379,2.90276
54380,5.40013
54381,0.96364
54382,517.61487
54383,26.956
54385,21.55047
54386,1.0
54387,1.05882
54388,1.97297
54389,0.9717
54390,2.99944
54391,80.29007
54392,8.07965
54393,16.69956
54394,1.0211
54395,61017.42595
54396,3.02363
54397,1584.91233
54398,1.05618
54399,10.57951
544,3114.35298
54400,50.98894
54401,1347.60703
54402,2376.0578400000004
54403,1726.47938
54404,1669.27765
54405,3733.58531
54406,9.08355
54407,2.90722
54408,5.62387
54409,6.92746
54410,16.74551
54411,4.97738
54413,4.11034
54414,22.55728
54415,187.17509
54416,6.80769
54417,7.17573
54418,8.60656
54419,4.11111
54420,2.78571
54421,18.2595
54422,2.0303
54423,19.31782
54425,147.27559
54426,10.12748
54427,1.01097
54428,33.36202
54429,4.85125
54430,401.24467
54431,3629.65466
54432,119.99097
54433,5.92174
54434,8.66842
54435,3.99177
54436,2.07895
54437,47.73606
54438,0.98182
54439,203.5234
54440,3.28037
54441,0.96581
54442,3.95876
54443,1.02703
54444,2.07207
54445,3.88679
54446,1.96923
54447,6.17143
54449,24.14364
54450,8.39716
54451,159.49243
54452,1.0
54453,3.87578
54455,3.94937
54456,5.8881
54457,0.97674
54458,1.10891
54459,53.28466
54460,1.98718
54461,2.02941
54462,104.00153
54463,3.70543
54464,1.04
54465,29.50642
54466,5.5834
54467,3.04918
54468,0.98198
54469,5.31019
54470,3.5
54471,1.97297
54472,43.5574
54473,6.33325
54474,3.14674
54476,13.19377
54477,5.0
54478,1.0
54479,1.0202
54480,2.03704
54482,1125.04534
54483,541.03317
54484,7.07821
54485,9.54172
54486,5.89754
54488,3.44186
54489,0.99342
54490,37.54257
54491,8.62818
54492,7.37333
54493,103.41676
54494,1.9802
54495,161.49988
54496,8.11051
54497,2.56618
54498,209.92765
545,339.68801
54500,10.76087
54501,4.90196
54502,4.73515
54504,10.51748
54505,20.67846
54508,4.97908
54509,35.1665
54510,4.57837
54511,1.98214
54512,5.04717
54513,31.03214
54514,17.7015
54515,3.12789
54517,3.03
54518,36.81254
54519,15.06969
54520,8.91094
54521,91.29437
54522,3.17213
54523,1.9897
54524,2.11111
54525,11.58498
54526,634.19764
54527,18.78919
54528,4050.85753
54530,2.93407
54531,4.91576
54532,7.22581
54533,75.71631
54534,12.40151
54535,2.02051
54536,150.64121
54537,9.65572
54538,16.17038
54539,4.17733
54540,40.15576
54541,8.20253
54542,85.47929
54543,7.62097
54544,4.86111
54545,4.0
54546,29.99971
54547,5064.84688
54548,28.67104
54549,213.38066
54550,3.20583
54551,0.9375
54552,0.95714
54553,3.68675
54555,1.95455
54556,3.08411
54557,20.61301
54558,8.84157
54559,5.88862
54560,1.01923
54561,1.07895
54562,3.29032
54563,377.49491
54564,2.89583
54565,4.87395
54566,2.94457
54567,16.32054
54568,9.60903
54569,0.96907
54570,4.57969
54571,4.27921
54572,13.09206
54573,3.92727
54574,4.17831
54575,46.94872
54576,1.0991
54577,5.10638
54578,1039.33686
54579,11.98453
54580,3080.22019
54581,9.16005
54582,2.95263
54583,3.08689
54584,24.44422
54585,17.05257
54586,18.86612
54587,1.97927
54588,6.70515
54589,1.96899
54590,11.2659
54591,8.32603
54592,0.9569
54593,11.51165
54594,5.44025
54595,10.02365
54596,22.69464
54597,6.13939
54598,10.85074
54599,1.91071
546,459.46813
54600,4.17699
54601,2.0891
54602,5.0
547,385.39486
54701,38540.83957
548,454.4291
549,470.30292
55,11133.50337
550,213.9228
55001,8.23734
55002,3.84466
55004,8.0
55005,1.94444
55007,3.93361
55008,4.80392
55009,27.34948
55010,114.33563
55011,8.682
55012,7.01142
55013,6.20872
55014,7.65591
55015,13.15834
55017,3.16514
55018,1.12121
55021,1.85
55022,4.35353
55024,10.9321
55025,10.40313
55026,5.95349
55027,4.05031
55028,2.05825
55029,4351.37268
55031,5.14529
55032,0.95556
55033,2.11111
55034,2.03706
55035,1.95918
55036,1.05618
55037,4.18898
55038,5.13158
55040,8.49064
55041,21.52845
55042,8.44011
55043,174.31156
55044,0.85366
55045,8.78383
55046,4.88971
55047,8.9441
55049,24.04769
55051,4.14286
55053,13.06898
55057,2.02597
55058,10.18389
55059,11.44615
55060,3.92628
55061,9.0766
55062,3.15
55063,150.58599
55064,5.74576
55065,3.80165
55066,7.6391
55067,3.92
55068,6.24
55069,9.85083
55070,1.91803
55071,5.86813
55072,3.88991
55073,11.47337
55075,8.55346
55076,14.51613
55077,9.27153
55078,16.49559
55079,6.9606
55080,4.875
55081,1.96774
55082,3.0
55083,1.01961
55084,1.0
55085,4.91526
55087,2.70968
55088,5.13158
55089,0.98864
55093,6.94401
55094,8.64534
55095,3.63025
55097,14.47555
55099,2.06723
551,4231.81397
55100,1.76087
55101,170.83712
55102,232.12030000000001
55103,283.54442
55104,189.71459
55105,250.32554
55106,411.69516
55108,4.06723
55109,14.20661
55110,12.65939
55111,19.00771
55113,3.0
55114,9.95146
55115,3.91304
55116,4.71698
55117,90.22984
55118,4.08989
55119,6.92632
55120,19.99768
55121,3.11212
55122,1850.14972
55123,23.36532
55124,15.38638
55125,18.34028
55127,1.09756
55128,1.02439
55129,3.25
55132,76.85789
55133,9.54023
55134,4.9026
55137,2.0
55138,4.09836
55141,0.95455
55142,3.96748
55143,3.84496
55144,33.54323
55145,37.42733
55146,5.90863
55148,1.9661
55149,6.88525
55150,15.81366
55153,2.96923
55154,62.53873
55155,10.59071
55156,4.92857
55157,0.98077
55158,33.34811
55159,10.94436
55163,0.81081
55165,20.40748
55166,27.8202
55167,38.02348
55168,1.0
55169,10.90635
55170,4.87288
55171,2.01572
55173,0.97436
55174,4.55385
55175,1.02874
55177,2.86957
55178,2.95337
55179,4.54839
55180,5.0
55181,557.13166
55182,3.98086
55184,46.57023
55185,2.0
55186,76.49791
55188,1.0
55191,3.98222
55192,2.92308
55193,3.02476
55195,4.63768
55198,29.33512
55199,3.69892
552,2777.6346799999997
55200,3.90654
55201,709.67005
55202,563.0919200000001
55204,5.89423
55206,3.73984
55208,1.05769
55211,2.03279
55212,1.03704
55214,6.18344
55215,70.93935
55216,1.83562
55217,3.13274
55219,3.8835
55220,1.89247
55221,13.4807
55222,1.06452
55224,20.40458
55225,4.02899
55226,1.96825
55228,32.05199
